year,round,stage,fixture_id,fixture_date,team_name,team_id,opponent_name,opponent_id,team_win,team_home,fixture_length,fixture_location,opponent_rank_prev,division,team_rank_prev,team_rank,rank_diff,const,team_better,team_max_stage,next_fixture_date,next_opponent_name,next_fixture_days,next_team_win,next_team_points,distance,best_match,match_ratio,league,team_name_fin,team_size,mean_age,foreigners,mean_value,total_value,extra_time
2019,3rd Round,3,250168,2020-02-05 19:45:00+00:00,Karlsruher SC,785,FC Saarbrucken,1639,0.0,0,120.0,Hermann-Neuberger-Stadion,80.0,3.0,38.0,33.0,42.0,1,1,3,2020-02-08 12:00:00+00:00,Hamburger SV,2,0.0,0,106,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,33.0,25.8,10.0,0.299,9.88,1
2020,1st Round,1,574022,2020-09-12 16:30:00+00:00,Karlsruher SC,785,Union Berlin,182,0.0,1,90.0,Wildparkstadion,11.0,2.0,33.0,24.0,-22.0,1,0,1,2020-09-19 11:00:00+00:00,Hannover 96,6,0.0,0,0,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,32.0,25.1,9.0,0.481,15.4,0
2021,1st Round,1,723349,2021-08-09 16:30:00+00:00,Karlsruher SC,785,Sportfreunde Lotte,1323,1.0,0,90.0,Stadion am Lotter Kreuz,80.0,2.0,24.0,30.0,56.0,1,1,4,2021-08-14 11:30:00+00:00,SV Sandhausen,4,,1,363,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,35.0,25.3,8.0,0.503,17.6,0
2021,2nd Round,2,788051,2021-10-27 16:30:00+00:00,Karlsruher SC,785,Bayer Leverkusen,168,1.0,0,90.0,BayArena,6.0,2.0,24.0,30.0,-18.0,1,0,4,2021-10-31 12:30:00+00:00,SC Paderborn 07,3,0.0,0,245,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,35.0,25.3,8.0,0.503,17.6,0
2021,Round of 16,3,810120,2022-01-18 17:30:00+00:00,Karlsruher SC,785,TSV 1860 Munich,786,1.0,0,90.0,Städtisches Stadion an der Grünwalder Straße,40.0,2.0,24.0,30.0,16.0,1,1,4,2022-02-05 12:30:00+00:00,Werder Bremen,17,0.0,0,254,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,35.0,25.3,8.0,0.503,17.6,0
2021,Quarter-finals,4,832028,2022-03-02 17:30:00+00:00,Karlsruher SC,785,Hamburger SV,175,0.0,0,120.0,Volksparkstadion,22.0,2.0,24.0,30.0,-2.0,1,0,4,2022-03-05 12:30:00+00:00,FC St. Pauli,2,0.0,0,280,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,35.0,25.3,8.0,0.503,17.6,1
2022,1st Round,1,864322,2022-07-29 16:00:00+00:00,Karlsruher SC,785,Neustrelitz,12820,1.0,0,90.0,Parkstadion,80.0,2.0,30.0,25.0,50.0,1,1,2,2022-08-05 16:30:00+00:00,SpVgg Greuther Furth,7,,1,582,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,33.0,26.3,11.0,0.669,22.08,0
2022,2nd Round,2,958527,2022-10-19 16:00:00+00:00,Karlsruher SC,785,SV Sandhausen,189,0.0,0,120.0,BWT-Stadion am Hardtwald,32.0,2.0,30.0,25.0,2.0,1,1,2,2022-10-23 11:30:00+00:00,Fortuna Dusseldorf,3,0.0,0,39,Karlsruher SC,1.0,Bundesliga_2,Karlsruher SC,33.0,26.3,11.0,0.669,22.08,1
2012,1st Round,1,559984,2012-08-19 12:30:00+00:00,TSV 1860 Munich,786,Hennef 05,12784,1.0,0,90.0,Sportpark Nord,80.0,2.0,24.0,24.0,56.0,1,1,3,2012-08-26 11:30:00+00:00,FC Kaiserslautern,6,,1,429,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,33.0,25.5,11.0,0.525,17.33,0
2012,2nd Round,2,559950,2012-10-30 18:00:00+00:00,TSV 1860 Munich,786,BAK '07,9351,1.0,0,90.0,Friedrich-Ludwig-Jahn-Sportpark,80.0,2.0,24.0,24.0,56.0,1,1,3,2012-11-03 12:00:00+00:00,FC St. Pauli,3,0.0,0,627,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,33.0,25.5,11.0,0.525,17.33,0
2012,8th Finals,3,559940,2012-12-19 18:00:00+00:00,TSV 1860 Munich,786,Vfl Bochum,176,0.0,0,90.0,rewirpowerSTADION,29.0,2.0,24.0,24.0,5.0,1,1,3,2013-02-04 19:15:00+00:00,FC Kaiserslautern,47,0.0,0,489,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,33.0,25.5,11.0,0.525,17.33,0
2013,1st Round,1,559904,2013-08-02 17:00:00+00:00,TSV 1860 Munich,786,FC Heidenheim,180,1.0,0,120.0,Voith-Arena,41.0,2.0,24.0,25.0,17.0,1,1,2,2013-08-09 16:30:00+00:00,Fortuna Dusseldorf,6,1.0,3,122,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,30.0,25.7,7.0,0.562,16.85,1
2013,2nd Round,2,559889,2013-09-24 17:00:00+00:00,TSV 1860 Munich,786,Borussia Dortmund,165,0.0,1,120.0,Allianz-Arena,2.0,2.0,24.0,25.0,-22.0,1,0,2,2013-09-29 11:30:00+00:00,FC Kaiserslautern,4,0.0,0,0,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,30.0,25.7,7.0,0.562,16.85,1
2014,1st Round,1,559855,2014-08-17 12:30:00+00:00,TSV 1860 Munich,786,Holstein Kiel,191,1.0,0,90.0,Holstein-Stadion,52.0,2.0,25.0,34.0,27.0,1,1,2,2014-08-22 16:30:00+00:00,FC Heidenheim,5,,1,700,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,36.0,25.4,18.0,0.547,19.7,0
2014,2nd Round,2,559834,2014-10-29 18:00:00+00:00,TSV 1860 Munich,786,SC Freiburg,160,0.0,1,90.0,Allianz-Arena,14.0,2.0,25.0,34.0,-11.0,1,0,2,2014-11-02 12:30:00+00:00,Vfl Bochum,3,1.0,3,0,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,36.0,25.4,18.0,0.547,19.7,0
2015,1st Round,1,559788,2015-08-08 16:00:00+00:00,TSV 1860 Munich,786,1899 Hoffenheim,167,1.0,1,90.0,Allianz-Arena,8.0,2.0,34.0,33.0,-26.0,1,0,3,2015-08-17 18:15:00+00:00,FC Nurnberg,9,,1,0,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,36.0,25.1,16.0,0.476,17.13,0
2015,2nd Round,2,559763,2015-10-27 18:00:00+00:00,TSV 1860 Munich,786,FSV Mainz 05,164,1.0,0,90.0,Coface Arena,11.0,2.0,34.0,33.0,-23.0,1,0,3,2015-11-01 12:30:00+00:00,MSV Duisburg,4,1.0,3,321,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,36.0,25.1,16.0,0.476,17.13,0
2015,3rd Round,3,559760,2015-12-16 19:30:00+00:00,TSV 1860 Munich,786,Vfl Bochum,176,0.0,1,90.0,Allianz-Arena,29.0,2.0,34.0,33.0,-5.0,1,0,3,2015-12-20 12:30:00+00:00,SC Freiburg,3,0.0,0,0,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,36.0,25.1,16.0,0.476,17.13,0
2016,1st Round,1,57336,2016-08-20 16:30:00+00:00,TSV 1860 Munich,786,Karlsruher SC,785,1.0,1,90.0,Allianz Arena,25.0,2.0,33.0,34.0,-8.0,1,0,3,2016-08-27 11:00:00+00:00,Karlsruher SC,6,,1,0,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,39.0,25.3,22.0,0.413,16.1,0
2016,2nd Round,2,57377,2016-10-25 16:30:00+00:00,TSV 1860 Munich,786,FC Wurzburger Kickers,784,1.0,0,120.0,Flyeralarm Arena,39.0,2.0,33.0,34.0,6.0,1,1,3,2016-10-28 16:30:00+00:00,Erzgebirge AUE,3,1.0,3,222,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,39.0,25.3,22.0,0.413,16.1,1
2016,3rd Round,3,57358,2017-02-08 17:30:00+00:00,TSV 1860 Munich,786,Sportfreunde Lotte,1323,0.0,0,90.0,Frimo Stadion,80.0,2.0,33.0,34.0,47.0,1,1,3,2017-02-11 12:00:00+00:00,Karlsruher SC,2,1.0,3,532,TSV 1860 Munich,1.0,Bundesliga_2,TSV 1860 Munich,39.0,25.3,22.0,0.413,16.1,0
2017,1st Round,1,57444,2017-08-13 13:30:00+00:00,TSV 1860 Munich,786,FC Ingolstadt 04,184,0.0,1,90.0,Grünwalder Stadion,17.0,2.0,34.0,80.0,-17.0,1,0,1,2018-07-28 12:00:00+00:00,FC Kaiserslautern,348,0.0,0,0,TSV 1860 Munich,1.0,,,,,,,,0
2018,1st Round,1,57484,2018-08-19 16:30:00+00:00,TSV 1860 Munich,786,Holstein Kiel,191,0.0,1,90.0,Grünwalder Stadion,21.0,,80.0,48.0,-59.0,1,0,1,2018-08-25 12:00:00+00:00,VfR Aalen,5,1.0,3,0,TSV 1860 Munich,1.0,Bundesliga_3,TSV 1860 Munich,38.0,24.4,6.0,0.161,6.1,0
2020,1st Round,1,609065,2020-09-12 13:30:00+00:00,TSV 1860 Munich,786,Eintracht Frankfurt,169,0.0,1,90.0,Städtisches Stadion an der Grünwalder Straße,9.0,3.0,44.0,40.0,-35.0,1,0,1,2020-09-19 12:00:00+00:00,SV Meppen,6,1.0,3,0,TSV 1860 Munich,1.0,Bundesliga_3,TSV 1860 Munich,28.0,24.4,6.0,0.223,6.25,0
2021,1st Round,1,723367,2021-08-06 18:45:00+00:00,TSV 1860 Munich,786,SV Darmstadt 98,181,1.0,1,120.0,Städtisches Stadion an der Grünwalder Straße,25.0,3.0,40.0,40.0,-15.0,1,0,3,2022-07-23 12:00:00+00:00,Dynamo Dresden,350,1.0,3,0,TSV 1860 Munich,1.0,Bundesliga_3,TSV 1860 Munich,34.0,24.0,6.0,0.185,6.28,1
2021,2nd Round,2,788040,2021-10-26 16:30:00+00:00,TSV 1860 Munich,786,FC Schalke 04,174,1.0,1,90.0,Städtisches Stadion an der Grünwalder Straße,18.0,3.0,40.0,40.0,-22.0,1,0,3,2022-07-23 12:00:00+00:00,Dynamo Dresden,269,1.0,3,0,TSV 1860 Munich,1.0,Bundesliga_3,TSV 1860 Munich,34.0,24.0,6.0,0.185,6.28,0
2021,Round of 16,3,810120,2022-01-18 17:30:00+00:00,TSV 1860 Munich,786,Karlsruher SC,785,0.0,1,90.0,Städtisches Stadion an der Grünwalder Straße,24.0,3.0,40.0,40.0,-16.0,1,0,3,2022-07-23 12:00:00+00:00,Dynamo Dresden,185,1.0,3,0,TSV 1860 Munich,1.0,Bundesliga_3,TSV 1860 Munich,34.0,24.0,6.0,0.185,6.28,0
2022,1st Round,1,864334,2022-07-29 18:45:00+00:00,TSV 1860 Munich,786,Borussia Dortmund,165,0.0,1,90.0,Städtisches Stadion an der Grünwalder Straße,2.0,3.0,40.0,44.0,-38.0,1,0,1,2022-08-06 12:00:00+00:00,VfB Oldenburg,7,1.0,3,0,TSV 1860 Munich,1.0,Bundesliga_3,TSV 1860 Munich,33.0,24.8,9.0,0.263,8.68,0
2012,1st Round,1,559990,2012-08-19 14:00:00+00:00,Preussen Munster,1313,Werder Bremen,162,1.0,1,120.0,Preußen-Stadion,9.0,3.0,48.0,40.0,-39.0,1,0,2,2012-08-25 12:15:00+00:00,FC Heidenheim,5,,1,0,Preußen Münster,0.8387096774193549,Bundesliga_3,Preußen Münster,31.0,25.7,9.0,0.188,5.83,1
2012,2nd Round,2,559951,2012-10-30 18:00:00+00:00,Preussen Munster,1313,FC Augsburg,170,0.0,1,90.0,Preußen-Stadion,14.0,3.0,48.0,40.0,-34.0,1,0,2,2012-11-03 13:00:00+00:00,Rot-weiss Erfurt,3,1.0,3,0,Preußen Münster,0.8387096774193549,Bundesliga_3,Preußen Münster,31.0,25.7,9.0,0.188,5.83,0
2013,1st Round,1,559929,2013-08-04 16:30:00+00:00,Preussen Munster,1313,FC St. Pauli,186,1.0,1,90.0,Preußen-Stadion,28.0,3.0,40.0,42.0,-12.0,1,0,2,2013-08-10 12:00:00+00:00,Rot-weiss Erfurt,5,,1,0,Preußen Münster,0.8387096774193549,Bundesliga_3,Preußen Münster,35.0,26.6,7.0,0.213,7.45,0
2013,2nd Round,2,559887,2013-09-24 17:00:00+00:00,Preussen Munster,1313,FC Augsburg,170,0.0,1,90.0,Preußen-Stadion,15.0,3.0,40.0,42.0,-25.0,1,0,2,2013-09-28 12:00:00+00:00,Jahn Regensburg,3,,1,0,Preußen Münster,0.8387096774193549,Bundesliga_3,Preußen Münster,35.0,26.6,7.0,0.213,7.45,0
2014,1st Round,1,559860,2014-08-17 14:00:00+00:00,Preussen Munster,1313,Bayern Munich,157,0.0,1,90.0,Preußen-Stadion,1.0,3.0,42.0,44.0,-41.0,1,0,1,2014-08-23 12:00:00+00:00,VfL Osnabruck,5,1.0,3,0,Preußen Münster,0.8387096774193549,Bundesliga_3,Preußen Münster,27.0,27.3,4.0,0.219,5.9,0
2021,1st Round,1,723366,2021-08-08 13:30:00+00:00,Preussen Munster,1313,VfL Wolfsburg,161,0.0,1,120.0,Preußen-Stadion,4.0,,80.0,80.0,-76.0,1,0,2,2023-08-05 12:00:00+00:00,Borussia Dortmund II,726,,1,0,Preußen Münster,0.8387096774193549,,,,,,,,1
2021,2nd Round,2,788036,2021-10-26 16:30:00+00:00,Preussen Munster,1313,Hertha Berlin,159,0.0,1,90.0,Preußen-Stadion,14.0,,80.0,80.0,-66.0,1,0,2,2023-08-05 12:00:00+00:00,Borussia Dortmund II,647,,1,0,Preußen Münster,0.8387096774193549,,,,,,,,0
2012,1st Round,1,559972,2012-08-18 13:30:00+00:00,SpVgg Unterhaching,1314,1.FC Köln,192,0.0,1,90.0,Sportpark Unterhaching,17.0,3.0,51.0,45.0,-34.0,1,0,1,2012-08-25 12:00:00+00:00,Stuttgart II,6,0.0,0,0,SpVgg Unterhaching,1.0,Bundesliga_3,SpVgg Unterhaching,38.0,21.9,2.0,0.161,6.1,0
2015,1st Round,1,559798,2015-08-09 14:00:00+00:00,SpVgg Unterhaching,1314,FC Ingolstadt 04,184,1.0,1,90.0,Alpenbauer Sportpark,19.0,3.0,55.0,80.0,-36.0,1,0,3,2017-07-22 12:00:00+00:00,Werder Bremen II,712,0.0,0,0,SpVgg Unterhaching,1.0,,,,,,,,0
2015,2nd Round,2,559765,2015-10-27 19:30:00+00:00,SpVgg Unterhaching,1314,RB Leipzig,173,1.0,1,90.0,Alpenbauer Sportpark,23.0,3.0,55.0,80.0,-32.0,1,0,3,2017-07-22 12:00:00+00:00,Werder Bremen II,633,0.0,0,0,SpVgg Unterhaching,1.0,,,,,,,,0
2015,3rd Round,3,559753,2015-12-15 18:00:00+00:00,SpVgg Unterhaching,1314,Bayer Leverkusen,168,0.0,1,90.0,Alpenbauer Sportpark,4.0,3.0,55.0,80.0,-51.0,1,0,3,2017-07-22 12:00:00+00:00,Werder Bremen II,584,0.0,0,0,SpVgg Unterhaching,1.0,,,,,,,,0
2016,1st Round,1,57395,2016-08-21 13:30:00+00:00,SpVgg Unterhaching,1314,FSV Mainz 05,164,0.0,1,120.0,Alpenbauer Sportpark,6.0,,80.0,80.0,-74.0,1,0,1,2017-07-22 12:00:00+00:00,Werder Bremen II,334,0.0,0,0,SpVgg Unterhaching,1.0,,,,,,,,1
2017,1st Round,1,57455,2017-08-12 13:30:00+00:00,SpVgg Unterhaching,1314,FC Heidenheim,180,0.0,1,90.0,Alpenbauer Sportpark,24.0,,80.0,43.0,-56.0,1,0,1,2017-08-19 12:00:00+00:00,Hallescher FC,6,1.0,3,0,SpVgg Unterhaching,1.0,Bundesliga_3,SpVgg Unterhaching,29.0,24.0,5.0,0.179,5.2,0
2016,1st Round,1,57381,2016-08-22 16:30:00+00:00,FSV Zwickau,1315,Hamburger SV,175,0.0,1,90.0,Stadion Zwickau,10.0,,80.0,41.0,-70.0,1,0,1,2016-08-27 12:00:00+00:00,Holstein Kiel,4,0.0,0,0,FSV Zwickau,1.0,Bundesliga_3,FSV Zwickau,31.0,25.9,3.0,0.167,5.18,0
2012,1st Round,1,559969,2012-08-18 13:30:00+00:00,Hallescher FC,1316,MSV Duisburg,187,0.0,1,90.0,ERDGAS Sportpark,28.0,,80.0,46.0,-52.0,1,0,1,2012-08-26 12:00:00+00:00,SV Babelsberg 03,7,1.0,3,0,Hallescher FC,1.0,Bundesliga_3,Hallescher FC,30.0,25.7,7.0,0.173,5.18,0
2015,1st Round,1,559781,2015-08-08 13:30:00+00:00,Hallescher FC,1316,Eintracht Braunschweig,744,0.0,1,90.0,ERDGAS Sportpark,24.0,3.0,46.0,49.0,-22.0,1,0,1,2015-08-16 12:00:00+00:00,FC Magdeburg,7,0.0,0,0,Hallescher FC,1.0,Bundesliga_3,Hallescher FC,28.0,25.2,7.0,0.209,5.85,0
2016,1st Round,1,57342,2016-08-20 13:30:00+00:00,Hallescher FC,1316,FC Kaiserslautern,745,1.0,1,120.0,Erdgas Sportpark,28.0,3.0,49.0,49.0,-21.0,1,0,2,2016-08-27 12:00:00+00:00,SG Sonnenhof Grossaspach,6,0.0,0,0,Hallescher FC,1.0,Bundesliga_3,Hallescher FC,30.0,23.9,7.0,0.198,5.95,1
2016,2nd Round,2,57375,2016-10-25 18:45:00+00:00,Hallescher FC,1316,Hamburger SV,175,0.0,1,90.0,Erdgas Sportpark,10.0,3.0,49.0,49.0,-39.0,1,0,2,2016-10-29 12:00:00+00:00,VfL Osnabruck,3,1.0,3,0,Hallescher FC,1.0,Bundesliga_3,Hallescher FC,30.0,23.9,7.0,0.198,5.95,0
2019,1st Round,1,169043,2019-08-12 16:30:00+00:00,Hallescher FC,1316,VfL Wolfsburg,161,0.0,1,120.0,ERDGAS Sportpark,6.0,3.0,40.0,51.0,-34.0,1,0,1,2019-08-19 17:00:00+00:00,Bayern München II,7,0.0,0,0,Hallescher FC,1.0,Bundesliga_3,Hallescher FC,28.0,24.9,1.0,0.216,6.05,1
2012,1st Round,1,559966,2012-08-17 17:00:00+00:00,SG Sonnenhof Grossaspach,1317,FSV Frankfurt,1332,0.0,1,90.0,comtech-Arena,31.0,,80.0,80.0,-49.0,1,0,1,2014-07-27 12:00:00+00:00,Fortuna Koln,708,1.0,3,0,SG Sonnenhof Großaspach,0.9361702127659575,,,,,,,,0
2015,1st Round,1,559780,2015-08-08 13:30:00+00:00,SV Meppen,1318,1.FC Köln,192,0.0,1,90.0,Hänsch-Arena,12.0,,80.0,80.0,-68.0,1,0,1,2017-07-22 12:00:00+00:00,FC Wurzburger Kickers,713,,1,0,SV Meppen,1.0,,,,,,,,0
2021,1st Round,1,723339,2021-08-08 13:30:00+00:00,SV Meppen,1318,Hertha Berlin,159,0.0,1,90.0,Hänsch-Arena,14.0,3.0,53.0,48.0,-39.0,1,0,1,2022-07-23 12:00:00+00:00,VfB Oldenburg,348,,1,0,SV Meppen,1.0,Bundesliga_3,SV Meppen,38.0,26.4,1.0,0.121,4.6,0
2012,1st Round,1,559994,2012-08-20 16:30:00+00:00,Energie Cottbus,1320,SV Sandhausen,189,0.0,0,90.0,Hardtwaldstadion,37.0,2.0,32.0,26.0,5.0,1,1,1,2012-08-25 11:00:00+00:00,FC St. Pauli,4,1.0,3,485,FC Energie Cottbus,0.9090909090909091,Bundesliga_2,FC Energie Cottbus,34.0,25.5,11.0,0.444,15.1,0
2013,1st Round,1,559912,2013-08-03 13:30:00+00:00,Energie Cottbus,1320,FC Magdeburg,179,1.0,0,90.0,MDCC-Arena,80.0,2.0,26.0,36.0,54.0,1,1,2,2013-08-11 11:30:00+00:00,SV Sandhausen,7,,1,190,FC Energie Cottbus,0.9090909090909091,Bundesliga_2,FC Energie Cottbus,36.0,25.2,16.0,0.292,10.53,0
2013,2nd Round,2,559894,2013-09-24 18:30:00+00:00,Energie Cottbus,1320,1899 Hoffenheim,167,0.0,0,120.0,Wirsol Rhein-Neckar-Arena,16.0,2.0,26.0,36.0,-10.0,1,0,2,2013-09-27 16:30:00+00:00,Arminia Bielefeld,2,1.0,3,477,FC Energie Cottbus,0.9090909090909091,Bundesliga_2,FC Energie Cottbus,36.0,25.2,16.0,0.292,10.53,1
2014,1st Round,1,559869,2014-08-18 16:30:00+00:00,Energie Cottbus,1320,Hamburger SV,175,0.0,1,120.0,Stadion der Freundschaft,16.0,2.0,36.0,43.0,-20.0,1,0,1,2014-08-23 12:00:00+00:00,Holstein Kiel,4,1.0,3,0,FC Energie Cottbus,0.9090909090909091,Bundesliga_3,FC Energie Cottbus,39.0,23.6,10.0,0.151,5.9,1
2015,1st Round,1,559802,2015-08-09 18:30:00+00:00,Energie Cottbus,1320,FSV Mainz 05,164,0.0,1,90.0,Stadion der Freundschaft,11.0,3.0,43.0,55.0,-32.0,1,0,1,2015-08-15 12:00:00+00:00,Chemnitzer FC,5,0.0,0,0,FC Energie Cottbus,0.9090909090909091,Bundesliga_3,FC Energie Cottbus,37.0,24.8,12.0,0.175,6.48,0
2017,1st Round,1,57434,2017-08-13 16:30:00+00:00,Energie Cottbus,1320,VfB Stuttgart,172,0.0,1,120.0,Stadion der Freundschaft,19.0,,80.0,80.0,-61.0,1,0,1,2018-07-29 11:00:00+00:00,Hansa Rostock,349,1.0,3,0,FC Energie Cottbus,0.9090909090909091,,,,,,,,1
2018,1st Round,1,57480,2018-08-20 16:30:00+00:00,Energie Cottbus,1320,SC Freiburg,160,0.0,1,120.0,Stadion der Freundschaft,15.0,,80.0,53.0,-65.0,1,0,1,2018-08-25 12:00:00+00:00,SV Meppen,4,,1,0,FC Energie Cottbus,0.9090909090909091,Bundesliga_3,FC Energie Cottbus,35.0,25.3,7.0,0.151,5.28,1
2012,1st Round,1,559991,2012-08-19 16:30:00+00:00,Hansa Rostock,1321,FC Kaiserslautern,745,0.0,1,90.0,DKB Arena,18.0,2.0,36.0,48.0,-18.0,1,0,1,2012-08-26 12:00:00+00:00,SV Darmstadt 98,6,,1,0,FC Hansa Rostock,0.896551724137931,Bundesliga_3,FC Hansa Rostock,32.0,24.6,13.0,0.23,7.35,0
2015,1st Round,1,559800,2015-08-09 16:30:00+00:00,Hansa Rostock,1321,FC Kaiserslautern,745,0.0,1,120.0,Ostseestadion,22.0,3.0,53.0,46.0,-31.0,1,0,1,2015-08-15 12:00:00+00:00,Fortuna Koln,5,1.0,3,0,FC Hansa Rostock,0.896551724137931,Bundesliga_3,FC Hansa Rostock,33.0,24.9,5.0,0.208,6.85,1
2016,1st Round,1,57398,2016-08-20 16:30:00+00:00,Hansa Rostock,1321,Fortuna Dusseldorf,158,0.0,1,90.0,Ostseestadion,32.0,3.0,46.0,51.0,-14.0,1,0,1,2016-08-27 12:00:00+00:00,FSV Frankfurt,6,,1,0,FC Hansa Rostock,0.896551724137931,Bundesliga_3,FC Hansa Rostock,31.0,25.5,6.0,0.21,6.53,0
2017,1st Round,1,57430,2017-08-14 18:45:00+00:00,Hansa Rostock,1321,Hertha Berlin,159,0.0,1,90.0,Ostseestadion,6.0,3.0,51.0,40.0,-45.0,1,0,1,2017-08-20 12:00:00+00:00,FC Wurzburger Kickers,5,1.0,3,0,FC Hansa Rostock,0.896551724137931,Bundesliga_3,FC Hansa Rostock,29.0,24.4,7.0,0.217,6.3,0
2018,1st Round,1,57494,2018-08-18 18:45:00+00:00,Hansa Rostock,1321,VfB Stuttgart,172,1.0,1,90.0,Ostseestadion,7.0,3.0,40.0,42.0,-33.0,1,0,2,2018-08-25 12:00:00+00:00,FC Wurzburger Kickers,6,0.0,0,0,FC Hansa Rostock,0.896551724137931,Bundesliga_3,FC Hansa Rostock,30.0,25.4,8.0,0.218,6.55,0
2018,2nd Round,2,57468,2018-10-31 17:30:00+00:00,Hansa Rostock,1321,FC Nurnberg,171,0.0,1,120.0,Ostseestadion,20.0,3.0,40.0,42.0,-20.0,1,0,2,2018-11-03 13:00:00+00:00,Carl Zeiss Jena,2,,1,0,FC Hansa Rostock,0.896551724137931,Bundesliga_3,FC Hansa Rostock,30.0,25.4,8.0,0.218,6.55,1
2019,1st Round,1,169058,2019-08-12 16:30:00+00:00,Hansa Rostock,1321,VfB Stuttgart,172,0.0,1,90.0,Ostseestadion,16.0,3.0,42.0,42.0,-26.0,1,0,1,2019-08-17 12:00:00+00:00,SG Sonnenhof Grossaspach,4,0.0,0,0,FC Hansa Rostock,0.896551724137931,Bundesliga_3,FC Hansa Rostock,42.0,24.7,8.0,0.218,9.18,0
2020,1st Round,1,609079,2020-09-13 13:30:00+00:00,Hansa Rostock,1321,VfB Stuttgart,172,0.0,1,90.0,Ostseestadion,20.0,3.0,42.0,38.0,-22.0,1,0,1,2020-09-19 12:00:00+00:00,MSV Duisburg,5,1.0,3,0,FC Hansa Rostock,0.896551724137931,Bundesliga_3,FC Hansa Rostock,30.0,25.7,4.0,0.236,7.08,0
2021,1st Round,1,723357,2021-08-08 16:30:00+00:00,Hansa Rostock,1321,FC Heidenheim,180,1.0,1,120.0,Ostseestadion,26.0,3.0,38.0,31.0,-12.0,1,0,3,2021-08-15 11:30:00+00:00,FC Heidenheim,6,,1,0,FC Hansa Rostock,0.896551724137931,Bundesliga_2,FC Hansa Rostock,35.0,26.3,8.0,0.386,13.5,1
2021,2nd Round,2,788046,2021-10-27 18:45:00+00:00,Hansa Rostock,1321,Jahn Regensburg,177,1.0,0,120.0,Jahnstadion Regensburg,32.0,3.0,38.0,31.0,-6.0,1,1,3,2021-10-31 12:30:00+00:00,Fortuna Dusseldorf,3,1.0,3,565,FC Hansa Rostock,0.896551724137931,Bundesliga_2,FC Hansa Rostock,35.0,26.3,8.0,0.386,13.5,1
2021,Round of 16,3,810124,2022-01-19 17:30:00+00:00,Hansa Rostock,1321,RB Leipzig,173,0.0,0,90.0,Red Bull Arena,2.0,3.0,38.0,31.0,-36.0,1,0,3,2022-01-22 12:30:00+00:00,FC Heidenheim,2,,1,305,FC Hansa Rostock,0.896551724137931,Bundesliga_2,FC Hansa Rostock,35.0,26.3,8.0,0.386,13.5,0
2022,1st Round,1,864319,2022-07-30 13:31:00+00:00,Hansa Rostock,1321,VfB Lubeck,1625,0.0,0,90.0,Dietmar-Scholze-Stadion an der Lohmühle,80.0,2.0,31.0,31.0,49.0,1,1,1,2022-08-06 18:30:00+00:00,Arminia Bielefeld,7,1.0,3,95,FC Hansa Rostock,0.896551724137931,Bundesliga_2,FC Hansa Rostock,35.0,26.1,13.0,0.409,14.3,0
2019,1st Round,1,169045,2019-08-09 18:45:00+00:00,KFC Uerdingen 05,1322,Borussia Dortmund,165,0.0,1,90.0,Merkur Spiel-Arena,2.0,3.0,47.0,49.0,-45.0,1,0,1,2019-08-17 12:00:00+00:00,FC Ingolstadt 04,7,0.0,0,0,KFC Uerdingen 05,1.0,Bundesliga_3,KFC Uerdingen 05,35.0,26.6,12.0,0.246,8.6,0
2015,1st Round,1,559783,2015-08-08 13:30:00+00:00,Sportfreunde Lotte,1323,Bayer Leverkusen,168,0.0,1,90.0,Sportpark am Lotter Kreuz,4.0,,80.0,80.0,-76.0,1,0,1,2016-07-31 12:00:00+00:00,Werder Bremen II,357,1.0,3,0,Sportfreunde Lotte,1.0,,,,,,,,0
2016,1st Round,1,57394,2016-08-21 13:30:00+00:00,Sportfreunde Lotte,1323,Werder Bremen,162,1.0,1,90.0,Frimo Stadion,13.0,,80.0,48.0,-67.0,1,0,4,2016-08-27 12:00:00+00:00,Chemnitzer FC,5,1.0,3,0,Sportfreunde Lotte,1.0,Bundesliga_3,Sportfreunde Lotte,26.0,25.8,3.0,0.179,4.65,0
