year,league,team_name,team_size,mean_age,foreigners,mean_value,total_value
2018,Segunda_Liga,GD Estoril Praia,46,24.2,24,0.447,20.55
2018,Segunda_Liga,SC Braga B,47,21.5,24,0.434,20.4
2018,Segunda_Liga,FC Paços de Ferreira,31,26.1,18,0.465,14.43
2018,Segunda_Liga,Vitória Guimarães SC B,42,21.1,25,0.216,9.08
2018,Segunda_Liga,Leixões SC,44,24.3,25,0.195,8.6
2018,Segunda_Liga,FC Famalicão,36,25.0,18,0.19,6.85
2018,Segunda_Liga,SC Covilhã,32,26.4,15,0.202,6.45
2018,Segunda_Liga,Varzim SC,35,25.7,22,0.184,6.43
2018,Segunda_Liga,FC Arouca,36,25.2,25,0.176,6.35
2018,Segunda_Liga,Académica Coimbra,34,27.3,13,0.177,6.03
2018,Segunda_Liga,UD Oliveirense,28,26.1,13,0.206,5.78
2018,Segunda_Liga,SC Farense,30,26.2,15,0.191,5.73
2018,Segunda_Liga,FC Penafiel,29,26.6,6,0.197,5.7
2018,Segunda_Liga,CD Cova Piedade,41,25.5,27,0.133,5.45
2018,Segunda_Liga,Académico Viseu FC,30,27.4,17,0.179,5.38
2018,Segunda_Liga,CD Mafra,27,26.7,6,0.175,4.73
2019,Segunda_Liga,FC Porto B,34,21.0,15,1.14,38.93
2019,Segunda_Liga,SL Benfica B,42,20.4,20,0.668,28.05
2019,Segunda_Liga,GD Estoril Praia,41,25.3,18,0.205,8.43
2019,Segunda_Liga,GD Chaves,36,25.8,20,0.197,7.08
2019,Segunda_Liga,SC Farense,30,26.7,16,0.236,7.08
2019,Segunda_Liga,Leixões SC,40,26.4,17,0.173,6.93
2019,Segunda_Liga,Varzim SC,32,25.6,16,0.189,6.05
2019,Segunda_Liga,CD Nacional,32,25.7,23,0.186,5.95
2019,Segunda_Liga,Académico Viseu FC,31,26.9,14,0.189,5.85
2019,Segunda_Liga,UD Vilafranquense,36,26.3,21,0.161,5.8
2019,Segunda_Liga,CD Feirense,30,27.3,17,0.19,5.7
2019,Segunda_Liga,Académica Coimbra,36,26.1,13,0.156,5.6
2019,Segunda_Liga,CD Cova Piedade,37,26.4,24,0.141,5.2
2019,Segunda_Liga,CD Mafra,28,25.9,8,0.182,5.1
2019,Segunda_Liga,FC Penafiel,28,26.5,10,0.172,4.83
2019,Segunda_Liga,SC Covilhã,27,27.5,14,0.176,4.75
2019,Segunda_Liga,UD Oliveirense,32,25.4,16,0.142,4.55
2019,Segunda_Liga,Casa Pia AC,32,26.9,17,0.119,3.8
2020,Segunda_Liga,FC Porto B,44,21.6,19,1.86,81.9
2020,Segunda_Liga,SL Benfica B,49,20.3,17,0.678,33.23
2020,Segunda_Liga,GD Estoril Praia,32,24.4,15,0.273,8.73
2020,Segunda_Liga,CD Feirense,30,28.1,15,0.256,7.68
2020,Segunda_Liga,FC Arouca,31,26.0,22,0.227,7.03
2020,Segunda_Liga,Casa Pia AC,37,25.3,28,0.174,6.43
2020,Segunda_Liga,FC Vizela,31,25.7,18,0.194,6.0
2020,Segunda_Liga,Académica Coimbra,31,25.5,12,0.191,5.93
2020,Segunda_Liga,GD Chaves,28,27.8,13,0.21,5.88
2020,Segunda_Liga,Leixões SC,40,25.5,20,0.141,5.63
2020,Segunda_Liga,CD Mafra,30,25.2,12,0.178,5.35
2020,Segunda_Liga,Varzim SC,36,26.4,18,0.143,5.15
2020,Segunda_Liga,FC Penafiel,30,27.3,7,0.17,5.1
2020,Segunda_Liga,UD Vilafranquense,34,25.9,19,0.146,4.95
2020,Segunda_Liga,UD Oliveirense,31,25.1,20,0.149,4.63
2020,Segunda_Liga,CD Cova Piedade,34,28.7,17,0.135,4.6
2020,Segunda_Liga,SC Covilhã,32,27.1,15,0.141,4.53
2020,Segunda_Liga,Académico Viseu FC,27,27.9,9,0.14,3.78
2021,Segunda_Liga,SL Benfica B,52,19.9,15,0.823,42.78
2021,Segunda_Liga,FC Porto B,38,21.4,16,0.586,22.25
2021,Segunda_Liga,Rio Ave FC,35,26.3,19,0.368,12.88
2021,Segunda_Liga,Leixões SC,43,25.3,29,0.182,7.83
2021,Segunda_Liga,CD Mafra,33,25.6,19,0.237,7.83
2021,Segunda_Liga,SC Farense,36,25.4,24,0.208,7.48
2021,Segunda_Liga,CD Feirense,31,24.7,19,0.22,6.83
2021,Segunda_Liga,GD Chaves,30,27.1,17,0.224,6.73
2021,Segunda_Liga,CF Estrela Amadora,38,24.8,15,0.174,6.63
2021,Segunda_Liga,Casa Pia AC,28,26.6,21,0.233,6.53
2021,Segunda_Liga,CD Nacional,30,27.0,15,0.208,6.23
2021,Segunda_Liga,CD Trofense,34,25.1,17,0.182,6.18
2021,Segunda_Liga,Académica Coimbra,38,26.7,18,0.149,5.65
2021,Segunda_Liga,Académico Viseu FC,37,26.9,16,0.153,5.65
2021,Segunda_Liga,SC Covilhã,35,26.2,20,0.154,5.4
2021,Segunda_Liga,UD Vilafranquense,34,26.9,23,0.151,5.13
2021,Segunda_Liga,FC Penafiel,28,27.7,6,0.162,4.53
2021,Segunda_Liga,Varzim SC,29,27.5,10,0.147,4.28
2022,Segunda_Liga,SL Benfica B,43,20.6,15,2.83,121.6
2022,Segunda_Liga,FC Porto B,42,21.0,11,1.1,46.28
2022,Segunda_Liga,CD Mafra,38,23.8,25,0.474,18.03
2022,Segunda_Liga,Moreirense FC,28,26.8,18,0.448,12.55
2022,Segunda_Liga,Académico Viseu FC,34,24.8,23,0.354,12.03
2022,Segunda_Liga,B SAD,37,24.3,19,0.305,11.28
2022,Segunda_Liga,CD Tondela,25,23.7,13,0.427,10.68
2022,Segunda_Liga,CD Feirense,27,24.9,14,0.367,9.9
2022,Segunda_Liga,CF Estrela Amadora,39,25.5,25,0.25,9.75
2022,Segunda_Liga,CD Trofense,39,24.8,19,0.244,9.5
2022,Segunda_Liga,SC Farense,34,27.1,18,0.26,8.85
2022,Segunda_Liga,Leixões SC,37,26.1,20,0.209,7.75
2022,Segunda_Liga,CD Nacional,31,25.3,15,0.249,7.73
2022,Segunda_Liga,UD Vilafranquense,39,26.3,24,0.192,7.5
2022,Segunda_Liga,UD Oliveirense,33,26.4,15,0.226,7.45
2022,Segunda_Liga,SC União Torreense,40,26.4,17,0.186,7.43
2022,Segunda_Liga,FC Penafiel,31,27.8,7,0.22,6.83
2022,Segunda_Liga,SC Covilhã,34,27.1,19,0.16,5.43
2023,Segunda_Liga,FC Porto B,39,20.6,9,1.33,51.7
2023,Segunda_Liga,SL Benfica B,34,20.5,11,1.29,43.95
2023,Segunda_Liga,CD Santa Clara,38,26.0,24,0.411,15.63
2023,Segunda_Liga,CS Marítimo,44,26.0,31,0.305,13.43
2023,Segunda_Liga,Académico Viseu FC,40,23.5,27,0.284,11.38
2023,Segunda_Liga,CD Mafra,40,22.5,23,0.273,10.9
2023,Segunda_Liga,CD Nacional,28,25.4,14,0.388,10.88
2023,Segunda_Liga,FC Paços de Ferreira,31,25.4,17,0.309,9.58
2023,Segunda_Liga,SC União Torreense,41,26.5,26,0.223,9.15
2023,Segunda_Liga,Avs Futebol,33,26.4,23,0.275,9.08
2023,Segunda_Liga,CD Feirense,33,24.8,21,0.273,9.0
2023,Segunda_Liga,Leixões SC,46,26.2,24,0.192,8.83
2023,Segunda_Liga,CD Tondela,31,26.7,14,0.252,7.83
2023,Segunda_Liga,UD Oliveirense,32,26.3,18,0.238,7.6
2023,Segunda_Liga,União de Leiria,35,27.1,17,0.209,7.33
2023,Segunda_Liga,FC Penafiel,27,26.6,4,0.241,6.5
2023,Segunda_Liga,CF Os Belenenses,34,25.8,9,0.16,5.45
2023,Segunda_Liga,Länk FC Vilaverdense,29,27.8,15,0.141,4.08
