Year,Round,Stage,Team_name,Team_id,Opponent_name,Opponent_id,Team_win
2011,1st Round,1,Aldershot Town,1818,West Ham,48,1.0
2011,Preliminary Round,0,Crawley Town,1362,AFC Wimbledon,1333,1.0
2011,Preliminary Round,0,AFC Wimbledon,1333,Crawley Town,1362,0.0
2012,Final,7,Bradford,1343,Swansea,76,0.0
2012,Final,7,Swansea,76,Bradford,1343,1.0
2012,Semi-finals,6,Bradford,1343,Aston Villa,66,1.0
2012,Semi-finals,6,Aston Villa,66,Bradford,1343,0.0
2012,Semi-finals,6,Aston Villa,66,Bradford,1343,1.0
2012,Semi-finals,6,Bradford,1343,Aston Villa,66,0.0
2012,Semi-finals,6,Chelsea,49,Swansea,76,0.0
2012,Semi-finals,6,Swansea,76,Chelsea,49,1.0
2012,Semi-finals,6,Swansea,76,Chelsea,49,
2012,Semi-finals,6,Chelsea,49,Swansea,76,
2012,Quarter-finals,5,Norwich,71,Aston Villa,66,0.0
2012,Quarter-finals,5,Aston Villa,66,Norwich,71,1.0
2012,Quarter-finals,5,Bradford,1343,Arsenal,42,1.0
2012,Quarter-finals,5,Arsenal,42,Bradford,1343,0.0
2012,Quarter-finals,5,Swansea,76,Middlesbrough,70,1.0
2012,Quarter-finals,5,Middlesbrough,70,Swansea,76,0.0
2012,Quarter-finals,5,Leeds,63,Chelsea,49,0.0
2012,Quarter-finals,5,Chelsea,49,Leeds,63,1.0
2012,8th Finals,4,Sunderland,746,Middlesbrough,70,0.0
2012,8th Finals,4,Middlesbrough,70,Sunderland,746,1.0
2012,8th Finals,4,Swindon Town,1353,Aston Villa,66,0.0
2012,8th Finals,4,Aston Villa,66,Swindon Town,1353,1.0
2012,8th Finals,4,Wigan,61,Bradford,1343,0.0
2012,8th Finals,4,Bradford,1343,Wigan,61,1.0
2012,8th Finals,4,Leeds,63,Southampton,41,1.0
2012,8th Finals,4,Southampton,41,Leeds,63,0.0
2012,8th Finals,4,Reading,53,Arsenal,42,0.0
2012,8th Finals,4,Arsenal,42,Reading,53,1.0
2012,8th Finals,4,Norwich,71,Tottenham,47,1.0
2012,8th Finals,4,Tottenham,47,Norwich,71,0.0
2012,8th Finals,4,Chelsea,49,Manchester United,33,1.0
2012,8th Finals,4,Manchester United,33,Chelsea,49,0.0
2012,8th Finals,4,Liverpool,40,Swansea,76,0.0
2012,8th Finals,4,Swansea,76,Liverpool,40,1.0
2012,3rd Round,3,Swindon Town,1353,Burnley,44,1.0
2012,3rd Round,3,Burnley,44,Swindon Town,1353,0.0
2012,3rd Round,3,West Ham,48,Wigan,61,0.0
2012,3rd Round,3,Wigan,61,West Ham,48,1.0
2012,3rd Round,3,Leeds,63,Everton,45,1.0
2012,3rd Round,3,Everton,45,Leeds,63,0.0
2012,3rd Round,3,Preston,59,Middlesbrough,70,0.0
2012,3rd Round,3,Middlesbrough,70,Preston,59,1.0
2012,3rd Round,3,Southampton,41,Sheffield Wednesday,74,1.0
2012,3rd Round,3,Sheffield Wednesday,74,Southampton,41,0.0
2012,3rd Round,3,Chelsea,49,Wolves,39,1.0
2012,3rd Round,3,Wolves,39,Chelsea,49,0.0
2012,3rd Round,3,Crawley Town,1362,Swansea,76,0.0
2012,3rd Round,3,Swansea,76,Crawley Town,1362,1.0
2012,3rd Round,3,Bradford,1343,Burton Albion,748,1.0
2012,3rd Round,3,Burton Albion,748,Bradford,1343,0.0
2012,3rd Round,3,Manchester City,50,Aston Villa,66,0.0
2012,3rd Round,3,Aston Villa,66,Manchester City,50,1.0
2012,3rd Round,3,Milton Keynes Dons,1348,Sunderland,746,0.0
2012,3rd Round,3,Sunderland,746,Milton Keynes Dons,1348,1.0
2012,3rd Round,3,Carlisle,1371,Tottenham,47,0.0
2012,3rd Round,3,Tottenham,47,Carlisle,1371,1.0
2012,3rd Round,3,Arsenal,42,Coventry,1346,1.0
2012,3rd Round,3,Coventry,1346,Arsenal,42,0.0
2012,3rd Round,3,QPR,72,Reading,53,0.0
2012,3rd Round,3,Reading,53,QPR,72,1.0
2012,3rd Round,3,Norwich,71,Doncaster,1354,1.0
2012,3rd Round,3,Doncaster,1354,Norwich,71,0.0
2012,3rd Round,3,Manchester United,33,Newcastle,34,1.0
2012,3rd Round,3,Newcastle,34,Manchester United,33,0.0
2012,3rd Round,3,West Brom,60,Liverpool,40,0.0
2012,3rd Round,3,Liverpool,40,West Brom,60,1.0
2012,2nd Round,2,Norwich,71,Scunthorpe,1340,1.0
2012,2nd Round,2,Scunthorpe,1340,Norwich,71,0.0
2012,2nd Round,2,Sunderland,746,Morecambe,1375,1.0
2012,2nd Round,2,Morecambe,1375,Sunderland,746,0.0
2012,2nd Round,2,Milton Keynes Dons,1348,Blackburn,67,1.0
2012,2nd Round,2,Blackburn,67,Milton Keynes Dons,1348,0.0
2012,2nd Round,2,Leeds,63,Oxford United,1338,1.0
2012,2nd Round,2,Oxford United,1338,Leeds,63,0.0
2012,2nd Round,2,Gillingham,1347,Middlesbrough,70,0.0
2012,2nd Round,2,Middlesbrough,70,Gillingham,1347,1.0
2012,2nd Round,2,Crawley Town,1362,Bolton,68,1.0
2012,2nd Round,2,Bolton,68,Crawley Town,1362,0.0
2012,2nd Round,2,Aston Villa,66,Tranmere,1381,1.0
2012,2nd Round,2,Tranmere,1381,Aston Villa,66,0.0
2012,2nd Round,2,Stoke City,75,Swindon Town,1353,0.0
2012,2nd Round,2,Swindon Town,1353,Stoke City,75,1.0
2012,2nd Round,2,Stevenage,1368,Southampton,41,0.0
2012,2nd Round,2,Southampton,41,Stevenage,1368,1.0
2012,2nd Round,2,QPR,72,Walsall,1342,1.0
2012,2nd Round,2,Walsall,1342,QPR,72,0.0
2012,2nd Round,2,Burnley,44,Plymouth,1357,1.0
2012,2nd Round,2,Plymouth,1357,Burnley,44,0.0
2012,2nd Round,2,Leicester,46,Burton Albion,748,0.0
2012,2nd Round,2,Burton Albion,748,Leicester,46,1.0
2012,2nd Round,2,Sheffield Wednesday,74,Fulham,36,1.0
2012,2nd Round,2,Fulham,36,Sheffield Wednesday,74,0.0
2012,2nd Round,2,Carlisle,1371,Ipswich,57,1.0
2012,2nd Round,2,Ipswich,57,Carlisle,1371,0.0
2012,2nd Round,2,Doncaster,1354,Hull City,64,1.0
2012,2nd Round,2,Hull City,64,Doncaster,1354,0.0
2012,2nd Round,2,West Ham,48,Crewe,1363,1.0
2012,2nd Round,2,Crewe,1363,West Ham,48,0.0
2012,2nd Round,2,Coventry,1346,Birmingham,54,1.0
2012,2nd Round,2,Birmingham,54,Coventry,1346,0.0
2012,2nd Round,2,Yeovil Town,1377,West Brom,60,0.0
2012,2nd Round,2,West Brom,60,Yeovil Town,1377,1.0
2012,2nd Round,2,Swansea,76,Barnsley,747,1.0
2012,2nd Round,2,Barnsley,747,Swansea,76,0.0
2012,2nd Round,2,Watford,38,Bradford,1343,0.0
2012,2nd Round,2,Bradford,1343,Watford,38,1.0
2012,2nd Round,2,Preston,59,Crystal Palace,52,1.0
2012,2nd Round,2,Crystal Palace,52,Preston,59,0.0
2012,2nd Round,2,Nottingham Forest,65,Wigan,61,0.0
2012,2nd Round,2,Wigan,61,Nottingham Forest,65,1.0
2012,2nd Round,2,Reading,53,Peterborough,1350,1.0
2012,2nd Round,2,Peterborough,1350,Reading,53,0.0
2012,2nd Round,2,Everton,45,Leyton Orient,1373,1.0
2012,2nd Round,2,Leyton Orient,1373,Everton,45,0.0
2012,2nd Round,2,Northampton,1337,Wolves,39,0.0
2012,2nd Round,2,Wolves,39,Northampton,1337,1.0
2012,1st Round,1,Rochdale,1339,Barnsley,747,0.0
2012,1st Round,1,Barnsley,747,Rochdale,1339,1.0
2012,1st Round,1,Notts County,1376,Bradford,1343,0.0
2012,1st Round,1,Bradford,1343,Notts County,1376,1.0
2012,1st Round,1,Hull City,64,Rotherham,73,1.0
2012,1st Round,1,Rotherham,73,Hull City,64,0.0
2012,1st Round,1,Carlisle,1371,Accrington ST,1360,1.0
2012,1st Round,1,Accrington ST,1360,Carlisle,1371,0.0
2012,1st Round,1,Doncaster,1354,York,1828,1.0
2012,1st Round,1,York,1828,Doncaster,1354,0.0
2012,1st Round,1,Crewe,1363,Hartlepool,1366,1.0
2012,1st Round,1,Hartlepool,1366,Crewe,1363,0.0
2012,1st Round,1,Bury,1344,Middlesbrough,70,0.0
2012,1st Round,1,Middlesbrough,70,Bury,1344,1.0
2012,1st Round,1,Sheffield Utd,62,Burton Albion,748,0.0
2012,1st Round,1,Burton Albion,748,Sheffield Utd,62,1.0
2012,1st Round,1,Leeds,63,Shrewsbury,1352,1.0
2012,1st Round,1,Shrewsbury,1352,Leeds,63,0.0
2012,1st Round,1,Cheltenham,1372,Milton Keynes Dons,1348,0.0
2012,1st Round,1,Milton Keynes Dons,1348,Cheltenham,1372,1.0
2012,1st Round,1,Wolves,39,Aldershot Town,1818,1.0
2012,1st Round,1,Aldershot Town,1818,Wolves,39,0.0
2012,1st Round,1,Walsall,1342,Brentford,55,1.0
2012,1st Round,1,Brentford,55,Walsall,1342,0.0
2012,1st Round,1,Watford,38,Wycombe,1358,1.0
2012,1st Round,1,Wycombe,1358,Watford,38,0.0
2012,1st Round,1,Blackpool,1356,Morecambe,1375,0.0
2012,1st Round,1,Morecambe,1375,Blackpool,1356,1.0
2012,1st Round,1,Fleetwood Town,1336,Nottingham Forest,65,0.0
2012,1st Round,1,Nottingham Forest,65,Fleetwood Town,1336,1.0
2012,1st Round,1,Preston,59,Huddersfield,37,1.0
2012,1st Round,1,Huddersfield,37,Preston,59,0.0
2012,1st Round,1,Oldham,1349,Sheffield Wednesday,74,0.0
2012,1st Round,1,Sheffield Wednesday,74,Oldham,1349,1.0
2012,1st Round,1,Derby,69,Scunthorpe,1340,0.0
2012,1st Round,1,Scunthorpe,1340,Derby,69,1.0
2012,1st Round,1,Port Vale,1351,Burnley,44,0.0
2012,1st Round,1,Burnley,44,Port Vale,1351,1.0
2012,1st Round,1,Chesterfield,1345,Tranmere,1381,0.0
2012,1st Round,1,Tranmere,1381,Chesterfield,1345,1.0
2012,1st Round,1,Ipswich,57,Bristol Rovers,1334,1.0
2012,1st Round,1,Bristol Rovers,1334,Ipswich,57,0.0
2012,1st Round,1,Stevenage,1368,AFC Wimbledon,1333,1.0
2012,1st Round,1,AFC Wimbledon,1333,Stevenage,1368,0.0
2012,1st Round,1,Exeter City,1364,Crystal Palace,52,0.0
2012,1st Round,1,Crystal Palace,52,Exeter City,1364,1.0
2012,1st Round,1,Yeovil Town,1377,Colchester,1361,1.0
2012,1st Round,1,Colchester,1361,Yeovil Town,1377,0.0
2012,1st Round,1,Birmingham,54,Barnet,1369,1.0
2012,1st Round,1,Barnet,1369,Birmingham,54,0.0
2012,1st Round,1,Bristol City,56,Gillingham,1347,0.0
2012,1st Round,1,Gillingham,1347,Bristol City,56,1.0
2012,1st Round,1,Northampton,1337,Cardiff,43,1.0
2012,1st Round,1,Cardiff,43,Northampton,1337,0.0
2012,1st Round,1,Plymouth,1357,Portsmouth,1355,1.0
2012,1st Round,1,Portsmouth,1355,Plymouth,1357,0.0
2012,1st Round,1,Millwall,58,Crawley Town,1362,0.0
2012,1st Round,1,Crawley Town,1362,Millwall,58,1.0
2012,1st Round,1,Torquay,1827,Leicester,46,0.0
2012,1st Round,1,Leicester,46,Torquay,1827,1.0
2012,1st Round,1,Peterborough,1350,Southend,1341,1.0
2012,1st Round,1,Southend,1341,Peterborough,1350,0.0
2012,1st Round,1,Swindon Town,1353,Brighton,51,1.0
2012,1st Round,1,Brighton,51,Swindon Town,1353,0.0
2012,1st Round,1,Oxford United,1338,Bournemouth,35,1.0
2012,1st Round,1,Bournemouth,35,Oxford United,1338,0.0
2012,1st Round,1,Charlton,1335,Leyton Orient,1373,0.0
2012,1st Round,1,Leyton Orient,1373,Charlton,1335,1.0
2012,1st Round,1,Dagenham & Redbridge,1821,Coventry,1346,0.0
2012,1st Round,1,Coventry,1346,Dagenham & Redbridge,1821,1.0
2013,Final,7,Manchester City,50,Sunderland,746,1.0
2013,Final,7,Sunderland,746,Manchester City,50,0.0
2013,Semi-finals,6,Sunderland,746,Manchester United,33,1.0
2013,Semi-finals,6,Manchester United,33,Sunderland,746,0.0
2013,Semi-finals,6,Manchester United,33,Sunderland,746,0.0
2013,Semi-finals,6,Sunderland,746,Manchester United,33,1.0
2013,Semi-finals,6,Manchester City,50,West Ham,48,1.0
2013,Semi-finals,6,West Ham,48,Manchester City,50,0.0
2013,Semi-finals,6,West Ham,48,Manchester City,50,0.0
2013,Semi-finals,6,Manchester City,50,West Ham,48,1.0
2013,Quarter-finals,5,Sunderland,746,Chelsea,49,1.0
2013,Quarter-finals,5,Chelsea,49,Sunderland,746,0.0
2013,Quarter-finals,5,Leicester,46,Manchester City,50,0.0
2013,Quarter-finals,5,Manchester City,50,Leicester,46,1.0
2013,Quarter-finals,5,Tottenham,47,West Ham,48,0.0
2013,Quarter-finals,5,West Ham,48,Tottenham,47,1.0
2013,Quarter-finals,5,Stoke City,75,Manchester United,33,0.0
2013,Quarter-finals,5,Manchester United,33,Stoke City,75,1.0
2013,8th Finals,4,Leicester,46,Fulham,36,1.0
2013,8th Finals,4,Fulham,36,Leicester,46,0.0
2013,8th Finals,4,Birmingham,54,Stoke City,75,0.0
2013,8th Finals,4,Stoke City,75,Birmingham,54,1.0
2013,8th Finals,4,Manchester United,33,Norwich,71,1.0
2013,8th Finals,4,Norwich,71,Manchester United,33,0.0
2013,8th Finals,4,Burnley,44,West Ham,48,0.0
2013,8th Finals,4,West Ham,48,Burnley,44,1.0
2013,8th Finals,4,Arsenal,42,Chelsea,49,0.0
2013,8th Finals,4,Chelsea,49,Arsenal,42,1.0
2013,8th Finals,4,Tottenham,47,Hull City,64,1.0
2013,8th Finals,4,Hull City,64,Tottenham,47,0.0
2013,8th Finals,4,Newcastle,34,Manchester City,50,0.0
2013,8th Finals,4,Manchester City,50,Newcastle,34,1.0
2013,8th Finals,4,Sunderland,746,Southampton,41,1.0
2013,8th Finals,4,Southampton,41,Sunderland,746,0.0
2013,3rd Round,3,Sunderland,746,Peterborough,1350,1.0
2013,3rd Round,3,Peterborough,1350,Sunderland,746,0.0
2013,3rd Round,3,West Ham,48,Cardiff,43,1.0
2013,3rd Round,3,Cardiff,43,West Ham,48,0.0
2013,3rd Round,3,Manchester City,50,Wigan,61,1.0
2013,3rd Round,3,Wigan,61,Manchester City,50,0.0
2013,3rd Round,3,Burnley,44,Nottingham Forest,65,1.0
2013,3rd Round,3,Nottingham Forest,65,Burnley,44,0.0
2013,3rd Round,3,Southampton,41,Bristol City,56,1.0
2013,3rd Round,3,Bristol City,56,Southampton,41,0.0
2013,3rd Round,3,Swindon Town,1353,Chelsea,49,0.0
2013,3rd Round,3,Chelsea,49,Swindon Town,1353,1.0
2013,3rd Round,3,Watford,38,Norwich,71,0.0
2013,3rd Round,3,Norwich,71,Watford,38,1.0
2013,3rd Round,3,Aston Villa,66,Tottenham,47,0.0
2013,3rd Round,3,Tottenham,47,Aston Villa,66,1.0
2013,3rd Round,3,Hull City,64,Huddersfield,37,1.0
2013,3rd Round,3,Huddersfield,37,Hull City,64,0.0
2013,3rd Round,3,Leicester,46,Derby,69,1.0
2013,3rd Round,3,Derby,69,Leicester,46,0.0
2013,3rd Round,3,Fulham,36,Everton,45,1.0
2013,3rd Round,3,Everton,45,Fulham,36,0.0
2013,3rd Round,3,Manchester United,33,Liverpool,40,1.0
2013,3rd Round,3,Liverpool,40,Manchester United,33,0.0
2013,3rd Round,3,Newcastle,34,Leeds,63,1.0
2013,3rd Round,3,Leeds,63,Newcastle,34,0.0
2013,3rd Round,3,Tranmere,1381,Stoke City,75,0.0
2013,3rd Round,3,Stoke City,75,Tranmere,1381,1.0
2013,3rd Round,3,Birmingham,54,Swansea,76,1.0
2013,3rd Round,3,Swansea,76,Birmingham,54,0.0
2013,3rd Round,3,West Brom,60,Arsenal,42,0.0
2013,3rd Round,3,Arsenal,42,West Brom,60,1.0
2013,2nd Round,2,Carlisle,1371,Leicester,46,0.0
2013,2nd Round,2,Leicester,46,Carlisle,1371,1.0
2013,2nd Round,2,Doncaster,1354,Leeds,63,0.0
2013,2nd Round,2,Leeds,63,Doncaster,1354,1.0
2013,2nd Round,2,Sunderland,746,Milton Keynes Dons,1348,1.0
2013,2nd Round,2,Milton Keynes Dons,1348,Sunderland,746,0.0
2013,2nd Round,2,Bristol City,56,Crystal Palace,52,1.0
2013,2nd Round,2,Crystal Palace,52,Bristol City,56,0.0
2013,2nd Round,2,Barnsley,747,Southampton,41,0.0
2013,2nd Round,2,Southampton,41,Barnsley,747,1.0
2013,2nd Round,2,Burton Albion,748,Fulham,36,0.0
2013,2nd Round,2,Fulham,36,Burton Albion,748,1.0
2013,2nd Round,2,Burnley,44,Preston,59,1.0
2013,2nd Round,2,Preston,59,Burnley,44,0.0
2013,2nd Round,2,Liverpool,40,Notts County,1376,1.0
2013,2nd Round,2,Notts County,1376,Liverpool,40,0.0
2013,2nd Round,2,Norwich,71,Bury,1344,1.0
2013,2nd Round,2,Bury,1344,Norwich,71,0.0
2013,2nd Round,2,Leyton Orient,1373,Hull City,64,0.0
2013,2nd Round,2,Hull City,64,Leyton Orient,1373,1.0
2013,2nd Round,2,West Ham,48,Cheltenham,1372,1.0
2013,2nd Round,2,Cheltenham,1372,West Ham,48,0.0
2013,2nd Round,2,Yeovil Town,1377,Birmingham,54,0.0
2013,2nd Round,2,Birmingham,54,Yeovil Town,1377,1.0
2013,2nd Round,2,Derby,69,Brentford,55,1.0
2013,2nd Round,2,Brentford,55,Derby,69,0.0
2013,2nd Round,2,QPR,72,Swindon Town,1353,0.0
2013,2nd Round,2,Swindon Town,1353,QPR,72,1.0
2013,2nd Round,2,Tranmere,1381,Bolton,68,1.0
2013,2nd Round,2,Bolton,68,Tranmere,1381,0.0
2013,2nd Round,2,Peterborough,1350,Reading,53,1.0
2013,2nd Round,2,Reading,53,Peterborough,1350,0.0
2013,2nd Round,2,Huddersfield,37,Charlton,1335,1.0
2013,2nd Round,2,Charlton,1335,Huddersfield,37,0.0
2013,2nd Round,2,West Brom,60,Newport County,1367,1.0
2013,2nd Round,2,Newport County,1367,West Brom,60,0.0
2013,2nd Round,2,Nottingham Forest,65,Millwall,58,1.0
2013,2nd Round,2,Millwall,58,Nottingham Forest,65,0.0
2013,2nd Round,2,Accrington ST,1360,Cardiff,43,0.0
2013,2nd Round,2,Cardiff,43,Accrington ST,1360,1.0
2013,2nd Round,2,Watford,38,Bournemouth,35,1.0
2013,2nd Round,2,Bournemouth,35,Watford,38,0.0
2013,2nd Round,2,Morecambe,1375,Newcastle,34,0.0
2013,2nd Round,2,Newcastle,34,Morecambe,1375,1.0
2013,2nd Round,2,Aston Villa,66,Rotherham,73,1.0
2013,2nd Round,2,Rotherham,73,Aston Villa,66,0.0
2013,2nd Round,2,Everton,45,Stevenage,1368,1.0
2013,2nd Round,2,Stevenage,1368,Everton,45,0.0
2013,2nd Round,2,Stoke City,75,Walsall,1342,1.0
2013,2nd Round,2,Walsall,1342,Stoke City,75,0.0
2013,1st Round,1,Preston,59,Blackpool,1356,1.0
2013,1st Round,1,Blackpool,1356,Preston,59,0.0
2013,1st Round,1,Bury,1344,Crewe,1363,1.0
2013,1st Round,1,Crewe,1363,Bury,1344,0.0
2013,1st Round,1,Shrewsbury,1352,Bolton,68,0.0
2013,1st Round,1,Bolton,68,Shrewsbury,1352,1.0
2013,1st Round,1,Doncaster,1354,Rochdale,1339,1.0
2013,1st Round,1,Rochdale,1339,Doncaster,1354,0.0
2013,1st Round,1,Barnsley,747,Scunthorpe,1340,1.0
2013,1st Round,1,Scunthorpe,1340,Barnsley,747,0.0
2013,1st Round,1,Tranmere,1381,Mansfield Town,1374,1.0
2013,1st Round,1,Mansfield Town,1374,Tranmere,1381,0.0
2013,1st Round,1,York,1828,Burnley,44,0.0
2013,1st Round,1,Burnley,44,York,1828,1.0
2013,1st Round,1,Sheffield Utd,62,Burton Albion,748,0.0
2013,1st Round,1,Burton Albion,748,Sheffield Utd,62,1.0
2013,1st Round,1,Oldham,1349,Derby,69,0.0
2013,1st Round,1,Derby,69,Oldham,1349,1.0
2013,1st Round,1,Morecambe,1375,Wolves,39,1.0
2013,1st Round,1,Wolves,39,Morecambe,1375,0.0
2013,1st Round,1,Nottingham Forest,65,Hartlepool,1366,1.0
2013,1st Round,1,Hartlepool,1366,Nottingham Forest,65,0.0
2013,1st Round,1,Huddersfield,37,Bradford,1343,1.0
2013,1st Round,1,Bradford,1343,Huddersfield,37,0.0
2013,1st Round,1,Rotherham,73,Sheffield Wednesday,74,1.0
2013,1st Round,1,Sheffield Wednesday,74,Rotherham,73,0.0
2013,1st Round,1,Port Vale,1351,Walsall,1342,0.0
2013,1st Round,1,Walsall,1342,Port Vale,1351,1.0
2013,1st Round,1,Gillingham,1347,Bristol City,56,0.0
2013,1st Round,1,Bristol City,56,Gillingham,1347,1.0
2013,1st Round,1,Bournemouth,35,Portsmouth,1355,1.0
2013,1st Round,1,Portsmouth,1355,Bournemouth,35,0.0
2013,1st Round,1,Wycombe,1358,Leicester,46,0.0
2013,1st Round,1,Leicester,46,Wycombe,1358,1.0
2013,1st Round,1,Brentford,55,Dagenham & Redbridge,1821,1.0
2013,1st Round,1,Dagenham & Redbridge,1821,Brentford,55,0.0
2013,1st Round,1,Exeter City,1364,QPR,72,0.0
2013,1st Round,1,QPR,72,Exeter City,1364,1.0
2013,1st Round,1,Charlton,1335,Oxford United,1338,1.0
2013,1st Round,1,Oxford United,1338,Charlton,1335,0.0
2013,1st Round,1,Southend,1341,Yeovil Town,1377,0.0
2013,1st Round,1,Yeovil Town,1377,Southend,1341,1.0
2013,1st Round,1,Millwall,58,AFC Wimbledon,1333,1.0
2013,1st Round,1,AFC Wimbledon,1333,Millwall,58,0.0
2013,1st Round,1,Swindon Town,1353,Torquay,1827,1.0
2013,1st Round,1,Torquay,1827,Swindon Town,1353,0.0
2013,1st Round,1,Birmingham,54,Plymouth,1357,1.0
2013,1st Round,1,Plymouth,1357,Birmingham,54,0.0
2013,1st Round,1,Stevenage,1368,Ipswich,57,1.0
2013,1st Round,1,Ipswich,57,Stevenage,1368,0.0
2013,1st Round,1,Cheltenham,1372,Crawley Town,1362,1.0
2013,1st Round,1,Crawley Town,1362,Cheltenham,1372,0.0
2013,1st Round,1,Bristol Rovers,1334,Watford,38,0.0
2013,1st Round,1,Watford,38,Bristol Rovers,1334,1.0
2013,1st Round,1,Northampton,1337,Milton Keynes Dons,1348,0.0
2013,1st Round,1,Milton Keynes Dons,1348,Northampton,1337,1.0
2013,1st Round,1,Leyton Orient,1373,Coventry,1346,1.0
2013,1st Round,1,Coventry,1346,Leyton Orient,1373,0.0
2013,1st Round,1,Colchester,1361,Peterborough,1350,0.0
2013,1st Round,1,Peterborough,1350,Colchester,1361,1.0
2013,1st Round,1,Brighton,51,Newport County,1367,0.0
2013,1st Round,1,Newport County,1367,Brighton,51,1.0
2013,1st Round,1,Middlesbrough,70,Accrington ST,1360,0.0
2013,1st Round,1,Accrington ST,1360,Middlesbrough,70,1.0
2013,1st Round,1,Notts County,1376,Fleetwood Town,1336,1.0
2013,1st Round,1,Fleetwood Town,1336,Notts County,1376,0.0
2013,1st Round,1,Carlisle,1371,Blackburn,67,1.0
2013,1st Round,1,Blackburn,67,Carlisle,1371,0.0
2013,1st Round,1,Leeds,63,Chesterfield,1345,1.0
2013,1st Round,1,Chesterfield,1345,Leeds,63,0.0
2014,Final,7,Chelsea,49,Tottenham,47,1.0
2014,Final,7,Tottenham,47,Chelsea,49,0.0
2014,Semi-finals,6,Liverpool,40,Chelsea,49,
2014,Semi-finals,6,Chelsea,49,Liverpool,40,
2014,Semi-finals,6,Chelsea,49,Liverpool,40,1.0
2014,Semi-finals,6,Liverpool,40,Chelsea,49,0.0
2014,Semi-finals,6,Tottenham,47,Sheffield Utd,62,1.0
2014,Semi-finals,6,Sheffield Utd,62,Tottenham,47,0.0
2014,Semi-finals,6,Sheffield Utd,62,Tottenham,47,
2014,Semi-finals,6,Tottenham,47,Sheffield Utd,62,
2014,Quarter-finals,5,Derby,69,Chelsea,49,0.0
2014,Quarter-finals,5,Chelsea,49,Derby,69,1.0
2014,Quarter-finals,5,Sheffield Utd,62,Southampton,41,1.0
2014,Quarter-finals,5,Southampton,41,Sheffield Utd,62,0.0
2014,Quarter-finals,5,Bournemouth,35,Liverpool,40,0.0
2014,Quarter-finals,5,Liverpool,40,Bournemouth,35,1.0
2014,Quarter-finals,5,Tottenham,47,Newcastle,34,1.0
2014,Quarter-finals,5,Newcastle,34,Tottenham,47,0.0
2014,8th Finals,4,Bournemouth,35,West Brom,60,1.0
2014,8th Finals,4,West Brom,60,Bournemouth,35,0.0
2014,8th Finals,4,Shrewsbury,1352,Chelsea,49,0.0
2014,8th Finals,4,Chelsea,49,Shrewsbury,1352,1.0
2014,8th Finals,4,Milton Keynes Dons,1348,Sheffield Utd,62,0.0
2014,8th Finals,4,Sheffield Utd,62,Milton Keynes Dons,1348,1.0
2014,8th Finals,4,Liverpool,40,Swansea,76,1.0
2014,8th Finals,4,Swansea,76,Liverpool,40,0.0
2014,8th Finals,4,Fulham,36,Derby,69,0.0
2014,8th Finals,4,Derby,69,Fulham,36,1.0
2014,8th Finals,4,Stoke City,75,Southampton,41,0.0
2014,8th Finals,4,Southampton,41,Stoke City,75,1.0
2014,8th Finals,4,Manchester City,50,Newcastle,34,0.0
2014,8th Finals,4,Newcastle,34,Manchester City,50,1.0
2014,8th Finals,4,Tottenham,47,Brighton,51,1.0
2014,8th Finals,4,Brighton,51,Tottenham,47,0.0
2014,3rd Round,3,Arsenal,42,Southampton,41,0.0
2014,3rd Round,3,Southampton,41,Arsenal,42,1.0
2014,3rd Round,3,Leyton Orient,1373,Sheffield Utd,62,0.0
2014,3rd Round,3,Sheffield Utd,62,Leyton Orient,1373,1.0
2014,3rd Round,3,Cardiff,43,Bournemouth,35,0.0
2014,3rd Round,3,Bournemouth,35,Cardiff,43,1.0
2014,3rd Round,3,Sunderland,746,Stoke City,75,0.0
2014,3rd Round,3,Stoke City,75,Sunderland,746,1.0
2014,3rd Round,3,Derby,69,Reading,53,1.0
2014,3rd Round,3,Reading,53,Derby,69,0.0
2014,3rd Round,3,Liverpool,40,Middlesbrough,70,1.0
2014,3rd Round,3,Middlesbrough,70,Liverpool,40,0.0
2014,3rd Round,3,Milton Keynes Dons,1348,Bradford,1343,1.0
2014,3rd Round,3,Bradford,1343,Milton Keynes Dons,1348,0.0
2014,3rd Round,3,Swansea,76,Everton,45,1.0
2014,3rd Round,3,Everton,45,Swansea,76,0.0
2014,3rd Round,3,Shrewsbury,1352,Norwich,71,1.0
2014,3rd Round,3,Norwich,71,Shrewsbury,1352,0.0
2014,3rd Round,3,Fulham,36,Doncaster,1354,1.0
2014,3rd Round,3,Doncaster,1354,Fulham,36,0.0
2014,3rd Round,3,Chelsea,49,Bolton,68,1.0
2014,3rd Round,3,Bolton,68,Chelsea,49,0.0
2014,3rd Round,3,Manchester City,50,Sheffield Wednesday,74,1.0
2014,3rd Round,3,Sheffield Wednesday,74,Manchester City,50,0.0
2014,3rd Round,3,Burton Albion,748,Brighton,51,0.0
2014,3rd Round,3,Brighton,51,Burton Albion,748,1.0
2014,3rd Round,3,Tottenham,47,Nottingham Forest,65,1.0
2014,3rd Round,3,Nottingham Forest,65,Tottenham,47,0.0
2014,3rd Round,3,West Brom,60,Hull City,64,1.0
2014,3rd Round,3,Hull City,64,West Brom,60,0.0
2014,3rd Round,3,Crystal Palace,52,Newcastle,34,0.0
2014,3rd Round,3,Newcastle,34,Crystal Palace,52,1.0
2014,2nd Round,2,Port Vale,1351,Cardiff,43,0.0
